Id,SalePrice
1950,181397.00990276327
1951,273538.1534568422
1952,217388.21549138357
1953,170746.4311357218
1954,189293.58600379917
1955,129911.09095571333
1956,314164.8299803709
1957,153287.02952358796
1958,302150.66495230887
1959,134027.24753109124
1960,114246.12681827247
1961,118826.3147742165
1962,101861.11600882883
1963,108262.50845072474
1964,108283.84588272849
1965,145399.2164296746
1966,144313.73692587437
1967,300629.5034261702
1968,408287.42462660174
1969,386834.3439295896
1970,439654.42956312123
1971,442590.75586230436
1972,370963.3079421853
1973,266234.63973993895
1974,306680.5347810788
1975,494629.22647843417
1976,267398.7090784914
1977,363363.08096063783
1978,335544.27648285433
1979,329512.9547765263
1980,198925.8022916892
1981,348191.64137202804
1982,226229.16495579286
1983,212261.7773385467
1984,176251.11523895757
1985,215311.68139946062
1986,216960.39620300985
1987,182748.96278720823
1988,176984.1324934182
1989,189336.6185609278
1990,217742.37852390402
1991,226633.94322404236
1992,207515.19567137765
1993,175900.43195495382
1994,236896.2383368369
1995,181178.69148133553
1996,258543.38720846537
1997,305457.28427051066
1998,349199.18197971815
1999,260284.19664166818
2000,302298.2740776279
2001,256769.20082038303
2002,230722.07297574694
2003,255399.47041669284
2004,277983.5997008933
2005,210720.49734638777
2006,230653.66982011925
2007,241602.58351226797
2008,218006.12327130197
2009,189625.90786110616
2010,194798.54858102818
2011,143907.0324496125
2012,181649.82302485715
2013,181443.39580471648
2014,187052.99312082637
2015,205307.81732438502
2016,192426.2670005374
2017,201346.03222604704
2018,123675.63851534725
2019,137619.44149750075
2020,113632.28406655818
2021,107679.08323804586
2022,180696.98315702353
2023,131508.05578824139
2024,259841.82882878638
2025,366617.2576786298
2026,176263.53055880318
2027,157427.28664265398
2028,157783.58052486088
2029,161314.99571716337
2030,272217.2356355036
2031,250380.60643422016
2032,259851.54988847487
2033,263829.7464847023
2034,162486.596315689
2035,202297.07992752924
2036,198051.8706670433
2037,205863.13207330945
2038,341864.5971240975
2039,211639.83579723688
2040,395348.5952486163
2041,292299.5980586573
2042,197599.4625178732
2043,169777.18753684263
2044,169414.68968111862
2045,206280.8169443886
2046,137167.3999880051
2047,138336.10567237824
2048,139660.3159276757
2049,134134.27114541602
2050,175591.58698694664
2051,115873.9437327451
2052,121180.36887319277
2053,143504.76468934605
2054,91286.86238743922
2055,158832.6634545708
2056,149320.50251642443
2057,120170.74769610883
2058,220384.33364708626
2059,134296.5373582248
2060,175290.10194151028
2061,176743.00670523476
2062,134876.97359997925
2063,120325.24123973816
2064,134043.7091093569
2065,117745.79570563337
2066,174561.18267227884
2067,128245.51531555266
2068,133274.45187119546
2069,89130.89818743226
2070,109464.56787564326
2071,101378.3589290113
2072,137951.22772996052
2073,141572.29673559606
2074,177344.84964541625
2075,147569.9432234011
2076,114520.10022184675
2077,155295.02982588843
2078,133631.107382646
2079,130592.14312003081
2080,117374.77036509324
2081,124722.29333154003
2082,118419.25977443428
2083,139145.22008267086
2084,111475.43525914029
2085,115576.55550245084
2086,134550.28278980742
2087,117761.29676227317
2088,101507.3961439208
2089,78671.16549644983
2090,131222.32026037638
2091,112068.63258058787
2092,114280.94045186325
2093,125618.9628709535
2094,136076.37919527388
2095,146425.90767536202
2096,86572.87641573326
2097,97848.77109810991
2098,143191.07054686325
2099,63479.456132361986
2100,90154.45245130592
2101,111768.00982706116
2102,127373.13323318298
2103,103726.97625278308
2104,129206.08163041776
2105,132827.24197621035
2106,57339.27195753639
2107,198750.87738656384
2108,119291.05100688436
2109,109769.69731318095
2110,134661.17068232285
2111,151906.74824464123
2112,136871.19260726418
2113,120740.11489073114
2114,114365.46880137839
2115,153579.19861340817
2116,114575.09421206328
2117,146181.75807765976
2118,121177.90047314437
2119,108298.92081311747
2120,120286.63532942577
2121,91210.70761422731
2122,106264.09559812641
2123,87149.73854865198
2124,161892.3025129236
2125,122621.94349722956
2126,151371.93783431125
2127,148237.969035776
2128,127541.98503526658
2129,106482.5574525372
2130,133012.7470946384
2131,148188.6421782592
2132,115880.94481670814
2133,116845.35717941611
2134,125533.42334920602
2135,97938.75679844526
2136,76198.34845171672
2137,110602.30219746554
2138,128261.93273818563
2139,150110.75640788194
2140,141574.5048837612
2141,152055.61587172258
2142,128695.94830819302
2143,135388.66707193592
2144,125157.4196286864
2145,138110.0737607411
2146,160026.0491425302
2147,148493.62915905815
2148,132990.5543108749
2149,140354.103252795
2150,213715.62309038782
2151,128439.39584835929
2152,173984.52522813182
2153,165475.2140184479
2154,109854.55655839157
2155,141210.31400534866
2156,271826.20948124817
2157,235724.29419344422
2158,241362.85646813223
2159,219435.54134441755
2160,184858.89292682317
2161,241897.127729279
2162,431520.98918641
2163,360642.6959892806
2164,246643.54750812802
2165,182268.23071003053
2166,147342.19176241072
2167,211598.70180777123
2168,198113.58682613398
2169,197291.5470952256
2170,219560.9865801611
2171,147559.3024355073
2172,128268.97681017914
2173,165742.93643587688
2174,229338.3412308338
2175,305043.62898449856
2176,321823.3133717105
2177,239931.55916555072
2178,215936.0099184521
2179,143152.62497350117
2180,217780.38434917366
2181,192806.8493851929
2182,220777.35349678065
2183,194767.2705415136
2184,125862.90936444618
2185,132361.83015111473
2186,143789.39467434486
2187,152565.9195127398
2188,155596.54603561462
2189,332625.6857417861
2190,89605.25667488237
2191,90162.64705520436
2192,94829.54035090582
2193,111061.82535946862
2194,108098.27418837903
2195,115503.09906014393
2196,104753.66665515197
2197,114160.11295315524
2198,157469.79222053642
2199,167302.38257912875
2200,155195.43869309648
2201,142390.84274790183
2202,206728.2871269771
2203,149262.63902182144
2204,184246.34054139105
2205,117946.32891679347
2206,151113.02970185148
2207,222259.43853001526
2208,247762.43096750815
2209,224243.03341518203
2210,121465.62270244771
2211,115706.26784969418
2212,113756.93052587459
2213,102914.60634939684
2214,131452.7622436803
2215,108561.13911378283
2216,141048.07647064907
2217,73519.89910966341
2218,85461.82905973401
2219,75787.24038257115
2220,75702.41422206785
2221,324418.03116770997
2222,270787.5720129289
2223,292078.9164410869
2224,209825.88588651846
2225,124601.31420177288
2226,187574.89531256797
2227,202048.88869070276
2228,261138.2600383711
2229,256523.8611074657
2230,148787.79129710165
2231,218079.004759903
2232,171662.73304437788
2233,178069.60229535113
2234,237254.07228397037
2235,214736.18370017558
2236,269597.96395503613
2237,356194.24327442003
2238,195563.23824806695
2239,115142.62617090545
2240,156953.1268363305
2241,148673.79275263046
2242,125584.81961090447
2243,132294.03229883607
2244,109813.64393202412
2245,106672.37310631682
2246,143268.26896896143
2247,115137.99268890244
2248,126479.65005742517
2249,124604.6326747266
2250,129735.7632005206
2251,119861.5422172516
2252,171351.32894208498
2253,159695.2192252882
2254,176108.8752354568
2255,181606.009487533
2256,186069.51770312845
2257,209304.20481933956
2258,167588.138463594
2259,175336.2944629021
2260,148175.06715492875
2261,192528.1955416839
2262,215757.63160280525
2263,355164.40923794196
2264,446478.38479415904
2265,170811.99375654478
2266,280421.7751731581
2267,396619.3168668935
2268,405685.718993028
2269,140646.94746091915
2270,195375.64880111272
2271,223857.59740272432
2272,203552.80376499664
2273,163373.23918225017
2274,175712.32474686418
2275,157698.45413041647
2276,183807.340154104
2277,182505.44453860386
2278,144903.7258605026
2279,128237.41922547258
2280,118485.55576916358
2281,168840.55215578683
2282,186413.05668854964
2283,105666.47645067955
2284,114611.27598090652
2285,144600.22952034257
2286,127143.05357738424
2287,340741.5470136488
2288,276266.8777874634
2289,383147.8773509275
2290,454080.63624362205
2291,324833.38124446233
2292,441036.3447054634
2293,474271.7333365702
2294,412152.9549208465
2295,482872.2035458118
2296,288267.2554855452
2297,308710.1008442028
2298,327550.6241926857
2299,395837.1661366018
2300,325456.50986442144
2301,287086.9095499652
2302,242012.3990193434
2303,248398.97398595818
2304,245062.48327267187
2305,191521.0110439893
2306,187893.64541927137
2307,185503.17037265678
2308,228508.70085073315
2309,275178.21847413504
2310,220209.43994726884
2311,209174.7341510466
2312,193196.47410869366
2313,175572.09527118586
2314,179181.36200047648
2315,183090.89255656177
2316,184830.82427795988
2317,177246.48340428356
2318,183161.42831096175
2319,188209.29393215984
2320,189609.1304376431
2321,244335.34442997072
2322,178565.8013259032
2323,184843.04984826018
2324,177175.2077373657
2325,211412.68391983642
2326,173896.28915990962
2327,210164.60044694325
2328,224522.91169099716
2329,181749.2056073566
2330,174760.578767021
2331,349590.6637754323
2332,401783.30149436434
2333,313350.6233751098
2334,252051.63026294106
2335,259981.3084482976
2336,323612.297111408
2337,200540.99385091374
2338,283494.12366897543
2339,221835.43747128794
2340,416197.3993009259
2341,227004.649780703
2342,223844.46056525857
2343,216750.14453781798
2344,223369.6176878976
2345,231725.05537088966
2346,223926.26947217417
2347,199242.29058482678
2348,242683.56740546
2349,186317.72824859832
2350,286083.5306006261
2351,253694.75258919803
2352,242442.99364322878
2353,243663.48936716997
2354,138974.2327877106
2355,158844.48515665
2356,157725.09654342412
2357,197709.78397762994
2358,194424.00670163656
2359,129716.14307688481
2360,118173.70093692452
2361,142750.89906371146
2362,275623.1900239511
2363,136570.50349964044
2364,161255.56936405052
2365,219386.17171197193
2366,205941.50447516624
2367,226156.1381106424
2368,213888.74785156548
2369,221100.0001320941
2370,162313.76767881733
2371,165519.9590783233
2372,190520.57967394905
2373,267564.43883607176
2374,298201.5549505655
2375,230447.11389120613
2376,308291.9347500663
2377,361862.273832366
2378,145178.0681886344
2379,207221.25386655796
2380,147079.8157057397
2381,163427.86440986706
2382,200369.67902575625
2383,199786.37709922052
2384,242197.13118024432
2385,159634.5358962409
2386,138477.27111015562
2387,140912.20797033492
2388,105090.49485095669
2389,129661.91263823624
2390,149105.86173311254
2391,143819.64618063747
2392,115763.60506648985
2393,164430.92099627794
2394,139962.7422430985
2395,203179.66544564825
2396,141352.98884139233
2397,225307.2716346604
2398,129354.6031968895
2399,65247.30930272375
2400,64888.72020215177
2401,112068.1937707612
2402,138013.2842638446
2403,133163.36883140705
2404,151461.6461001087
2405,157398.23796214454
2406,143519.617629169
2407,128741.83078365968
2408,141755.54422514464
2409,124252.6104630181
2410,166114.61466804615
2411,122917.66772973839
2412,152411.5341673894
2413,132772.2124517526
2414,144534.38082256593
2415,128847.35233897687
2416,124707.65349802624
2417,128430.94522842162
2418,125770.45640568787
2419,113098.01180908822
2420,127966.84259381126
2421,145125.32935022167
2422,119271.2559042864
2423,129157.31060145028
2424,159561.6896920987
2425,256982.29487790767
2426,115313.12739719724
2427,128355.378396515
2428,177999.15988945117
2429,115655.8538608163
2430,133796.6070891154
2431,117111.64883987923
2432,146935.08041937466
2433,150469.86839536627
2434,143854.68330318353
2435,154121.28877120896
2436,116562.21225004048
2437,109389.48138877586
2438,127014.90805589082
2439,116028.34310285588
2440,119574.6277278942
2441,95404.10260698627
2442,98624.86119012449
2443,118277.9880733421
2444,126061.39863731852
2445,86331.30813628125
2446,119790.0917630221
2447,201883.46470292698
2448,132971.1563053144
2449,104801.21158488365
2450,140500.78971790028
2451,127261.55502407656
2452,203456.5877298139
2453,102428.08624274618
2454,126786.67162686822
2455,116245.48740524623
2456,130273.5779717095
2457,123081.88044420807
2458,122568.34069567647
2459,114657.28763621351
2460,134269.38007359943
2461,121480.57687671822
2462,131733.46498816347
2463,121582.62336902713
2464,163504.94971315784
2465,132541.7447535422
2466,109709.34650408765
2467,144634.63244356026
2468,85513.46562122961
2469,75624.81121833883
2470,201214.1462668376
2471,203817.3893485971
2472,154460.34800727188
2473,117530.97172453014
2474,82637.02764160649
2475,212204.23865589418
2476,112570.66469676408
2477,133322.1969395855
2478,150849.2042171157
2479,108928.91916829746
2480,146887.61653194146
2481,123379.58592353253
2482,129344.25954575882
2483,118738.8727260691
2484,121223.43714125328
2485,127125.38099744478
2486,153349.96546973544
2487,200224.9146579583
2488,159704.27205114023
2489,154704.2571511281
2490,143961.38292350533
2491,88986.955671506
2492,179862.90990685608
2493,152454.22848006614
2494,165129.58958725695
2495,89196.45409940978
2496,252287.01661873996
2497,152239.2286775257
2498,118837.17914692545
2499,93872.55079786424
2500,129335.66116022557
2501,131888.6749723972
2502,144811.25805174245
2503,93315.3036984616
2504,181115.86533523042
2505,226342.7910667601
2506,265957.7642816247
2507,295601.73372459324
2508,266221.9314382433
2509,214483.04672692152
2510,227105.82842905424
2511,181969.7068136273
2512,205620.91542504582
2513,217655.24513300072
2514,263994.0125892513
2515,148829.8386018877
2516,171209.80619818988
2517,141054.75557825516
2518,147815.06717369735
2519,222799.01808781736
2520,213727.28718781075
2521,193759.1672882343
2522,221104.5679385148
2523,121336.85404109045
2524,130670.98342657843
2525,140367.08584801407
2526,134070.03619820985
2527,120311.31819811175
2528,123434.34806417042
2529,138286.71186988225
2530,130596.50888030528
2531,252366.8151047331
2532,225636.3887837396
2533,200339.748809382
2534,220367.5798378999
2535,307643.8613856437
2536,242545.58998762607
2537,236406.24450365355
2538,194643.93693308253
2539,189123.27411287033
2540,179095.54753375117
2541,187703.3821602304
2542,162414.4558960265
2543,128548.2642329004
2544,117042.525195855
2545,132024.47845027584
2546,134626.60660237077
2547,140215.61035645573
2548,152368.88288527261
2549,156825.34542094983
2550,878811.0444473461
2551,146214.10564513112
2552,124616.75777729868
2553,82467.89506110709
2554,97755.74809844585
2555,120286.26380580425
2556,107367.7715229028
2557,113589.66682628676
2558,152011.08780023755
2559,136893.64740245265
2560,149180.61465220692
2561,147475.28751443827
2562,145014.74975085142
2563,149627.55857270025
2564,188654.99349414016
2565,148892.41048206104
2566,165152.87108514036
2567,139530.69623741787
2568,200986.91311837663
2569,205536.2611615474
2570,119029.56497957064
2571,176024.03065266504
2572,159339.91965086726
2573,226161.12706534658
2574,322319.6031995778
2575,130920.88118352456
2576,128105.25512456443
2577,146593.9857205639
2578,86218.04473294833
2579,63422.66707552438
2580,115395.64592138553
2581,125832.57841031294
2582,125006.64685051225
2583,299744.6935635735
2584,170693.1381974946
2585,182235.2186915069
2586,231840.6574685213
2587,201321.7440448788
2588,152682.09040892884
2589,149491.0870162711
2590,212231.6107257708
2591,237444.2818972307
2592,215432.3519383174
2593,239566.33670219497
2594,175710.65877129821
2595,198311.47986120795
2596,310248.6467214201
2597,181223.7909204677
2598,282241.52039805654
2599,331730.18550378445
2600,186345.65803537224
2601,136624.84006555562
2602,84085.21375853715
2603,101948.07039236679
2604,92156.84406328108
2605,79472.80425753331
2606,154315.65093928142
2607,186656.79696012376
2608,216609.88778338523
2609,167092.54427918408
2610,116638.80834547292
2611,138356.98739642315
2612,150084.6937702004
2613,132404.0841480588
2614,127767.46544449862
2615,148995.6494367026
2616,149660.6872434172
2617,175028.85377638217
2618,205268.98175215742
2619,189732.9341177159
2620,181915.65322937095
2621,177124.0131952558
2622,179596.82938870735
2623,242898.00692523774
2624,288542.72670743644
2625,306919.45638610504
2626,166503.74506974
2627,172345.53750128002
2628,448635.3896483397
2629,484784.7588984354
2630,360049.22857315006
2631,468975.41165430925
2632,425814.7523210696
2633,300598.9209861163
2634,405981.66003944253
2635,155425.10331889376
2636,181667.05878145355
2637,186339.0543110547
2638,263216.4683344804
2639,197082.19672804148
2640,149177.58571754713
2641,102077.00976005604
2642,192809.7879271024
2643,104843.9709135042
2644,125365.24692315338
2645,107354.7518864891
2646,98677.72890950623
2647,103397.52893918833
2648,143999.65102548403
2649,148073.806254243
2650,141576.26042068185
2651,145434.61401119304
2652,441798.51916017674
2653,250406.7456199722
2654,250280.13592794142
2655,403247.31462803495
2656,334269.72223799146
2657,347443.62646624236
2658,288328.3336820896
2659,301809.66648051713
2660,335772.2558598182
2661,354870.05318876344
2662,373759.46803390136
2663,278897.42572253605
2664,268717.6768877278
2665,333443.8491052692
2666,287374.76311484684
2667,174728.58582414512
2668,191704.77921783924
2669,178543.23889536492
2670,279097.2090786052
2671,192338.75821478153
2672,190912.28472429173
2673,208616.24853136024
2674,203711.02316022528
2675,172754.3683745239
2676,190694.11525324546
2677,189913.85610893034
2678,260731.814653071
2679,275008.5748964341
2680,276208.76919068734
2681,413755.9070447859
2682,317279.0634980704
2683,511720.30007076106
2684,304513.9651628218
2685,334138.7490762745
2686,270349.6250499154
2687,334986.1271869646
2688,222701.44510175948
2689,217942.01436373492
2690,484668.4825785751
2691,185641.81643756168
2692,139059.65373149858
2693,201470.02392137513
2694,140268.00572677475
2695,191947.32479302748
2696,187869.8068291774
2697,183225.70016025472
2698,200511.1407952542
2699,179749.04674301133
2700,162166.76228830736
2701,159487.98076883284
2702,111369.19552182464
2703,141194.98785113904
2704,141715.62260366444
2705,125317.86921272537
2706,117859.53342956482
2707,127954.99725045248
2708,136159.22332942093
2709,111224.89479626622
2710,127961.5940282093
2711,277582.62519384164
2712,380643.4981816276
2713,171778.92675245408
2714,156018.74623087893
2715,166316.11847327242
2716,159132.2612115394
2717,194646.44779337838
2718,225608.74361574076
2719,152822.43590538084
2720,171798.04890720506
2721,133984.62901313952
2722,154969.59774277863
2723,143507.27090654013
2724,128870.1713866478
2725,134098.6373988386
2726,144650.57639316487
2727,184886.27589433588
2728,169300.93894750567
2729,148037.18293921388
2730,140111.76526994462
2731,125022.1629927791
2732,128234.1509002966
2733,151744.0378250602
2734,139930.57172943844
